intersection_id,int_lat,int_lon,cam_lat,cam_lon,cam_heading,speed_limit,road_type,is_major_road,has_crosswalk,has_camera,has_speed_display,has_traffic_light,has_stop_sign,number_of_connecting_roads,is_lit,has_bike_lane,num_lanes,number_of_accidents,has_had_fatal
15,41.8455386,-87.6506726,41.84556553606564,-87.6504955495035,258.9332979010824,65.0,motorway,1,False,False,False,False,False,3,,,3,0,True
15,41.8455386,-87.6506726,41.84557116862636,-87.65049725059414,256.4841751820396,25.0,motorway_link,0,False,False,False,False,False,3,,,2,0,True
16,41.8451206,-87.6522755,41.84518044554601,-87.65211351707005,244.1411758942329,65.0,motorway,1,False,False,False,False,False,3,,,4,0,True
16,41.8451206,-87.6522755,41.84505904944297,-87.65243633600741,63.33188009817826,65.0,motorway,1,False,False,False,False,False,3,,,4,0,True
16,41.8451206,-87.6522755,41.845099165713876,-87.65245388836651,81.30629910872017,,emergency_bay,0,False,False,False,False,False,3,,,,0,True
17,41.837422,-87.6694777,41.837415285690035,-87.66965813161151,87.59789304500225,65.0,motorway,1,False,False,False,False,False,3,,,3,0,True
17,41.837422,-87.6694777,41.83744798304191,-87.66965498226372,101.53520337412061,25.0,motorway_link,0,False,False,False,False,False,3,,,"('3', '2')",0,True
17,41.837422,-87.6694777,41.837434711837616,-87.6692978465996,265.0473898321577,65.0,motorway,1,False,False,False,False,False,3,,,4,0,True
18,41.8355173,-87.6851588,41.835569221661004,-87.68499202494307,247.8551474851737,65.0,motorway,1,False,False,False,False,False,3,,,3,0,True
18,41.8355173,-87.6851588,41.83546480387828,-87.68532525306021,67.59110465414994,65.0,motorway,1,False,False,False,False,False,3,,,"('4', '3')",0,True
18,41.8355173,-87.6851588,41.83558252440304,-87.6850005990317,241.58908465029327,25.0,motorway_link,0,False,False,False,False,False,3,,,1,0,True
19,41.8374828,-87.6741762,41.83748654187976,-87.67399561435504,268.86249395173843,25.0,motorway_link,0,False,False,False,False,False,3,,,"('3', '2')",0,True
19,41.8374828,-87.6741762,41.83748625320192,-87.67435679592388,91.91443477706844,25.0,motorway_link,0,False,False,False,False,False,3,,,1,0,True
19,41.8374828,-87.6741762,41.83747141502826,-87.67435621230663,85.61562327788806,25.0,motorway_link,0,False,False,False,False,False,3,,,2,0,True
20,41.8478853,-87.6226635,41.847887975929886,-87.62248285020694,269.28042165184365,65.0,motorway,1,False,False,False,False,False,3,,,5,0,True
20,41.8478853,-87.6226635,41.847878541557414,-87.62284395899212,87.54801900152813,65.0,motorway,1,False,False,False,False,False,3,,,4,0,True
20,41.8478853,-87.6226635,41.847857451502854,-87.62284030476697,78.51960554712298,25.0,motorway_link,0,False,False,False,False,False,3,,,,0,True
21,41.84789399999998,-87.62207610000002,41.84789132470966,-87.62225674983475,89.28042165184365,65.0,motorway,1,False,False,False,False,False,3,,,5,0,True
21,41.84789399999998,-87.62207610000002,41.847876923834235,-87.62189686390133,277.6764237965307,25.0,motorway_link,0,False,False,False,False,False,3,,,2,0,True
21,41.84789399999998,-87.62207610000002,41.84789783180455,-87.62189548741377,268.7896778215669,65.0,motorway,1,False,False,False,False,False,3,,,4,0,True
22,41.8469622,-87.6275907,41.84699484386986,-87.6274153712705,256.43593633067906,65.0,motorway,1,False,False,False,False,False,3,,,4,0,True
22,41.8469622,-87.6275907,41.846949901131204,-87.62777063225958,85.19555811192942,65.0,motorway,1,False,False,False,False,False,3,,,"('3', '4')",0,True
22,41.8469622,-87.6275907,41.84693548712022,-87.62776781527445,79.01463037466954,25.0,motorway_link,0,False,False,False,False,False,3,,,1,0,True
23,41.8472169,-87.63600480000001,41.84718027202055,-87.63583088431467,286.1551585037056,25.0,motorway_link,0,False,False,False,False,False,3,,,1,0,True
23,41.8472169,-87.63600480000001,41.84722275293178,-87.63582428653599,267.94123957841487,65.0,motorway,1,False,False,False,False,False,3,,,3,0,True
23,41.8472169,-87.63600480000001,41.84721642296369,-87.63618548196752,90.22206589871143,65.0,motorway,1,False,False,False,False,False,3,,,3,0,True
24,41.850693699999994,-87.6304794,41.85057414574447,-87.63039524982275,332.66454888747813,25.0,motorway_link,0,False,False,False,False,False,3,,,1,1,True
24,41.850693699999994,-87.6304794,41.85081064579823,-87.63056987006298,150.3754666273473,25.0,motorway_link,0,False,False,False,False,False,3,,,"('4', '3')",1,True
24,41.850693699999994,-87.6304794,41.85056167862497,-87.63044105142272,348.167532169246,25.0,motorway_link,0,False,False,False,False,False,3,,,2,1,True
25,41.8473698,-87.631673,41.84738224616058,-87.63185291524047,95.70742659071425,65.0,motorway,1,False,False,False,False,False,3,,,3,0,True
25,41.8473698,-87.631673,41.84734846297793,-87.63149458411786,279.5084923054295,65.0,motorway,1,False,False,False,False,False,3,,,"('3', '4')",0,True
25,41.8473698,-87.631673,41.84736634656266,-87.63185362456252,88.95672022068243,25.0,motorway_link,0,False,False,False,False,False,3,,,1,0,True
26,41.8391019,-87.6642257,41.83918529280664,-87.66408356605017,232.32576774801402,65.0,motorway,1,False,False,False,False,False,3,,,4,0,True
26,41.8391019,-87.6642257,41.839020138225166,-87.66436951829617,53.199885737649765,65.0,motorway,1,False,False,False,False,False,3,,,3,0,True
26,41.8391019,-87.6642257,41.83900895145907,-87.66435680582617,46.97077274454051,25.0,motorway_link,0,False,False,False,False,False,3,,,,0,True
27,41.841884699999994,-87.6589639,41.84181405858079,-87.65911790134892,58.91352214740982,65.0,motorway,1,False,False,False,False,False,3,,,4,0,True
27,41.841884699999994,-87.6589639,41.84194417610514,-87.65880168218476,244.3202371003627,25.0,motorway_link,0,False,False,False,False,False,3,,,1,0,True
27,41.841884699999994,-87.6589639,41.84195702207562,-87.6588112999608,238.07342191393585,65.0,motorway,1,False,False,False,False,False,3,,,3,0,True
28,41.86033539999999,-87.6176192,41.860336613566666,-87.6174384869117,269.89741313425515,25.0,unclassified,0,False,False,False,False,False,3,,,4,0,True
28,41.86033539999999,-87.6176192,41.86046452648648,-87.61767233973377,163.31197529760504,65.0,motorway,1,False,False,False,False,False,3,,,"('5', '4')",0,True
